locationID,latitude,longitude,date,voyageID,snow,airTemp,pressure,winddirection,windSpeed,gusts,rain,fog,thunder,hail,seaIce
17598,1795-06-15,-3.91667,-3.91667,Thomas Butler,EIC,British,"Achean Head, Sumatra",Motherbank,English,obsLanguage,English
20885,1794-06-25,49.0833,49.0833,Thomas Butler,EIC,British,Portsmouth,Canton via Australia,English,obsLanguage,English
19998,1796-05-14,-20.1333,-20.1333,Edward Ramage,RN,British,Madras,Simons Bay,English,obsLanguage,English
21920,1798-12-26,-29.35,-29.35,William Granger,RN,British,Table Bay,Madagascar,English,obsLanguage,English
21301,1800-11-07,-30.8333,-30.8333,Roger Curtis,RN,British,Simons Bay,Madagascar,English,obsLanguage,English
21684,1801-09-13,-34.3333,-34.3333,Roger Curtis,RN,British,St Helena,Table Bay,English,obsLanguage,English
19355,1798-05-08,21.0667,21.0667,Samuel Hood Linzee,RN,British,Kedgeree,Pinang,English,obsLanguage,English
17596,1798-08-25,-17.2,-17.2,Samuel Hood Linzee,RN,British,Achean,Simons Bay,English,obsLanguage,English
21486,1796-11-02,-32.0833,-32.0833,George Stephens,RN,British,Spithead,Table Bay,English,obsLanguage,English
21915,1800-04-25,16.5667,16.5667,Samuel Hood Linzee,RN,British,Table Bay,Downs,English,obsLanguage,English
21945,1797-05-19,-34.5333,-34.5333,George Stephens,RN,British,Table Bay,St Catharines,English,obsLanguage,English
21926,1796-01-01,-31.3,-31.3,George Brisac,RN,British,Table Bay,Madras,English,obsLanguage,English
18732,1795-05-09,-8.86667,-8.86667,George Brisac,RN,British,Downs,Caymans Bay (Cape),English,obsLanguage,English
21679,1799-03-12,5.48333,5.48333,William Norman,RN,British,St Helena,Spithead,English,obsLanguage,English
18842,1795-11-10,-31.3333,-31.3333,George Brisac,RN,British,False Bay,St Helena,English,obsLanguage,English
21682,1798-08-11,-27.85,-27.85,Thomas Alexander,RN,British,St Helena,Table Bay,English,obsLanguage,English
18740,1785-01-15,48.3833,48.3833,W. Stover,RN,British,Downs,Madras,English,obsLanguage,English
21959,1799-03-19,-8.48333,-8.48333,Josia Rowley,RN,British,Table Bay,Trincomalee,English,obsLanguage,English
18073,1801-02-22,-19.8833,-19.8833,Josias Rowley,RN,British,Benkulen,Table Bay,English,obsLanguage,English
21913,1802-04-17,-29.2167,-29.2167,Josias Rowley,RN,British,Table Bay,Deptford,English,obsLanguage,English
18296,1797-07-15,-36.4333,-36.4333,Lord Augustus Fitzroy,RN,British,Cape of Good Hope,River Plate,English,obsLanguage,English
19005,1786-05-22,33.5833,33.5833,James Vashon,RN,British,Guernsey,Jamaica,English,obsLanguage,English
19298,1798-05-27,-5.65,-5.65,Puttney Malcolm,RN,British,Java Head,Trincomale,English,obsLanguage,English
22134,1803-09-18,-0.133333,-0.133333,James Vashon,RN,British,Trincomale,Bombay,English,obsLanguage,English
20728,1753-05-25,41.8667,41.8667,Howard Hutchenson,RN,British,Plymouth,Halifax (Chabukta Harbour),English,obsLanguage,English
20000,1779-01-18,-36.4833,-36.4833,James Ogilvie,EIC,British,Madras,St Helena,English,obsLanguage,English
18933,1750-01-01,29.9333,29.9333,,RN,British,Gibraltar,Virginia,English,obsLanguage,English
22192,1753-01-20,36.5667,36.5667,Matthew Whitwell,RN,British,Virginia,Cadiz,English,obsLanguage,English
19851,1793-05-03,47.9667,47.9667,G Malloy,RN,British,Lizard,Azores and back,English,obsLanguage,English
18526,1793-10-27,49.1333,49.1333,William Truscott,RN,British,Cork,Barbados,English,obsLanguage,English
21488,1798-02-23,46.45,46.45,John Searle,RN,British,Spithead,Table Bay,English,obsLanguage,English
21484,1801-02-24,34.8333,34.8333,Loftus Otway Bland,RN,British,Spithead,Surinam,English,obsLanguage,English
22243,1801-06-25,16.6667,16.6667,Loftus Otway Bland,RN,British,West Indies,Coastal,English,obsLanguage,English
21364,1795-11-09,40.25,40.25,Robert Barton,RN,British,Spithead,Carlise Bay,English,obsLanguage,English
22247,1786-01-18,-29.15,-29.15,Thomas Wakefield,EIC,British,Whampoa,St Helena,English,obsLanguage,English
18969,1787-02-24,4.3,4.3,R.W. Farrington,EIC,British,Gravesend,Madras,English,obsLanguage,English
18292,1797-03-26,44.4,44.4,James Bower,RN,British,Cape Nicholas,Spithead,English,obsLanguage,English
19070,1799-12-26,39.8,39.8,Joseph Spear,RN,British,Halifax,St Georges Bermuda,English,obsLanguage,English
22193,1801-01-18,29.1167,29.1167,Joseph Spear,RN,British,Virginia,New Providence,English,obsLanguage,English
19081,1801-03-17,38.8333,38.8333,Joseph Spear,RN,British,Hampton Road,Halifax,English,obsLanguage,English
19034,1802-12-17,38.9333,38.9333,William Compton,RN,British,Halifax,Antigua,English,obsLanguage,English
21365,1802-02-17,34.9667,34.9667,Davidge Gould,RN,British,Spithead,Carlise Bay Barbados,English,obsLanguage,English
19238,1802-09-04,44.4667,44.4667,Davidge Gould,RN,British,Jamaica,Spithead,English,obsLanguage,English
21714,1785-11-03,8.0,8.0,G. Dixon,,British,St Jago,Port Egmont,English,obsLanguage,English
20813,1786-04-27,7.0,7.0,G. Dixon,,British,Port Egmont,Hawaiian Islands,English,obsLanguage,English
20159,1786-11-13,20.6,20.6,G. Dixon,,British,Montague Isle,Hawaiian Islands,English,obsLanguage,English
19106,1787-04-10,50.0333,50.0333,G. Dixon,,British,Hawaiian Islands,Prince Williams Sound,English,obsLanguage,English
20806,1787-07-25,51.7833,51.7833,G. Dixon,,British,Port Banks,King Georges Sound,English,obsLanguage,English
19359,1787-08-15,42.5,42.5,G. Dixon,,British,King Georges Sound,Hawaiian Islands,English,obsLanguage,English
19105,1787-09-28,13.6833,13.6833,G. Dixon,,British,Hawaiian Islands,Macao,English,obsLanguage,English
19263,1788-06-08,42.0167,42.0167,Philip Dundas,EIC,British,Java Head,Downs,English,obsLanguage,English
18720,1787-04-14,-31.45,-31.45,Philip Dundas,EIC,British,Downs,Bombay,English,obsLanguage,English
19243,1802-08-19,42.15,42.15,Robert Mends,RN,British,Jamaica Port Royal,Spithead,English,obsLanguage,English
21349,1791-10-09,19.3667,19.3667,James Alms,RN,British,Spithead,Barbados,English,obsLanguage,English
18059,1786-04-12,-14.8,-14.8,Captain Smedley,EIC,British,Bencoolen,Cape of Good Hope,English,obsLanguage,English
21699,1783-08-06,-36.4,-36.4,R Pennell,EIC,British,St. Helena,Bombay,English,obsLanguage,English
18947,1785-01-29,0.95,0.95,Captain Smedley,EIC,British,Gravesend,Cape of Good Hope,English,obsLanguage,English
19241,1797-07-24,44.0833,44.0833,Frederick Watkins,RN,British,Jamaica,Woolwich,English,obsLanguage,English
20769,1800-04-30,0.9,0.9,Solomon Ferris,RN,British,Plymouth,St Helena,English,obsLanguage,English
21934,1784-01-25,4.25,4.25,John Drew,RN,British,Table Bay,Plymouth,English,obsLanguage,English
21403,1794-10-02,16.6667,16.6667,George Tripp,RN,British,Spithead,Halifax,English,obsLanguage,English
18927,1795-07-08,26.8333,26.8333,George Tripp,RN,British,Gibraltar,Port au Prince,English,obsLanguage,English
20717,1800-06-07,16.1667,16.1667,John Whitby,RN,British,Plymouth,"Carlisle Bay, Barbados",English,obsLanguage,English
17776,1800-10-29,23.2333,23.2333,John Whitby,RN,British,Basse Terre,Martinique,English,obsLanguage,English
18254,1751-04-11,-0.5,-0.5,Thomas Parker,EIC,British,Canton,Deptford,English,obsLanguage,English
19300,1763-02-02,-15.9667,-15.9667,Robert Jocelyn,RN,British,Java Head,UK,English,obsLanguage,English
21395,1756-10-25,49.7167,49.7167,,RN,British,Spithead,Gibralter,Cloudy,clearness,English
18910,1755-02-18,36.9,36.9,,RN,British,Funchal Road (Madeira),Virginia,English,obsLanguage,English
21388,1754-12-25,42.6,42.6,,RN,British,Spithead,Funchal Road (Madeira),English,obsLanguage,English
18994,1752-08-23,-24.75,-24.75,,RN,British,Gravesend UK,Bombay,English,obsLanguage,English
17652,1753-04-17,-5.13333,-5.13333,,RN,British,Anjango,UK,English,obsLanguage,English
22150,1755-07-25,-35.7667,-35.7667,,RN,British,UK,Bombay,English,obsLanguage,English
19069,1821-12-13,42.7,42.7,Arthur Fanshawe,RN,British,Halifax,Spithead,English,obsLanguage,English
19955,1757-06-04,3.86667,3.86667,John Lloyd,RN,British,Madeira,St Augustine Bay,English,obsLanguage,English
21705,1756-05-02,47.7167,47.7167,John Lloyd,RN,British,St Helens Road UK,Spithead,English,obsLanguage,English
21405,1756-10-04,48.05,48.05,John Lloyd,RN,British,Spithead,Hamoze UK,English,obsLanguage,English
22103,1751-05-03,6.7,6.7,William Ranier,RN,British,Tillicherry,Madagascar,English,obsLanguage,English
18882,1750-10-22,2.23333,2.23333,William Ranier,RN,British,Fort St David Road (Madras),Anjango Road,English,obsLanguage,English
18555,1750-09-05,-3.2,-3.2,William Ranier,RN,British,Cracatoa,Fort St David Road (Madras),English,obsLanguage,English
21935,1796-11-01,13.1167,13.1167,Philip Batholomew,RN,British,Table Bay,Plymouth,English,obsLanguage,English
20709,1750-05-16,42.2667,42.2667,Thomas Dove ,RN,British,Plymouth,Boston,English,obsLanguage,English
17664,1768-06-14,37.5667,37.5667,Thomas Male,RN,British,Annabona,UK,English,obsLanguage,English
21808,1770-08-09,49.7833,49.7833,John Burr,RN,British,St Thomas,UK,English,obsLanguage,English
20886,1755-05-08,45.4333,45.4333,Sampson Salt,RN,British,Portsmouth,Cape Henry,English,obsLanguage,English
22128,1757-04-16,28.4833,28.4833,Sampson Salt,RN,British,Torbay,St Kitts,English,obsLanguage,English
19922,1750-04-20,31.2167,31.2167,John Randell,RN,British,Madeira,Brunswick,English,obsLanguage,English
18198,1751-02-27,30.4667,30.4667,John Russell,RN,British,Cadiz,Charleston,English,obsLanguage,English
19052,1755-12-21,43.2,43.2,Alexander Innes,RN,British,Halifax,Froward Point (England),English,obsLanguage,English
18290,1750-04-22,-4.3,-4.3,Thomas Pye,RN,British,Cape Lougan,Carlise Bay,English,obsLanguage,English
19094,1750-09-07,34.1667,34.1667,Thomas Pye,RN,British,Havana (Cuba),Spithead,English,obsLanguage,English
21735,1755-10-28,46.0833,46.0833,Richard Dorrill,RN,British,St Johns Newfoundland,Lisbon,English,obsLanguage,English
18308,1753-10-10,40.4,40.4,Hugh Bonfoy,RN,British,Cape Spear (Newfoundland),Cadiz,English,obsLanguage,English
19294,1812-02-26,-31.1833,-31.1833,William Hay,EIC,British,Java Head,St Helena,English,obsLanguage,English
19283,1814-04-26,-30.1833,-30.1833,William Hay,EIC,British,Java Head,Spithead,English,obsLanguage,English
21643,1816-04-17,16.5167,16.5167,William Hay,EIC,British,St Helena,Downs,English,obsLanguage,English
21645,1820-04-21,16.2833,16.2833,Thomas Borradaile,EIC,British,St Helena,Downs,English,obsLanguage,English
19296,1824-02-04,-36.1,-36.1,Samuel Sule,EIC,British,Java Head,St Helena,ESE,windDirection,English
18724,1815-01-21,41.15,41.15,William Hay,EIC,British,Downs,Bombay,English,obsLanguage,English
18727,1819-03-28,-35.1667,-35.1667,Thomas Borradaile,EIC,British,Downs,Bombay,English,obsLanguage,English
18729,1825-03-05,28.3167,28.3167,Samuel  Sule,EIC,British,Downs,Bombay,English,obsLanguage,English
18744,1827-02-18,47.9,47.9,Samuel Sule,EIC,British,Downs,Madras,English,obsLanguage,English
18748,1829-03-25,-31.1667,-31.1667,Joseph Dudman,EIC,British,Downs,Saugor Roads,English,obsLanguage,English
21647,1828-05-01,-4.1,-4.1,Joseph Dudman ,EIC,British,St Helena,Downs,English,obsLanguage,English
18763,1767-07-27,-3.86667,-3.86667,Richard Hill,EIC,British,Downs UK ,Bombay,English,obsLanguage,English
17655,1768-02-08,-0.316667,-0.316667,Richard Hill,EIC,British,Anjengo,Portsmouth,English,obsLanguage,English
18758,1770-04-01,-1.05,-1.05,Richard Hill,EIC,British,Downs UK,Bombay,English,obsLanguage,English
18067,1771-03-20,7.31667,7.31667,Richard Hill,EIC,British,Bengal,Woolwich,English,obsLanguage,English
18739,1773-01-11,18.9333,18.9333,John Cook,EIC,British,Downs,Madras,English,obsLanguage,English
20704,1778-03-22,37.3,37.3,Peter Douglas,EIC,British,Plymouth,Batavia,English,obsLanguage,English
19304,1788-04-02,-13.55,-13.55,Peter Douglas,EIC,British,Java Head,UK,English,obsLanguage,English
18071,1779-08-12,-25.8833,-25.8833,Peter Douglas,EIC,British,Benkulen,St Helena,English,obsLanguage,English
19204,1763-06-14,50.3,50.3,Roger Mainwaring,EIC,British,Ingerlee,Spithead,English,obsLanguage,English
21383,1762-05-22,-20.5167,-20.5167,Roger Mainwaring,EIC,British,Spithead,Fort St George,English,obsLanguage,English
17729,1760-05-20,-35.5333,-35.5333,Roger Mainwaring,EIC,British,Bali (Java),UK,English,obsLanguage,English
18738,1765-01-08,45.55,45.55,Roger Mainwaring,EIC,British,Downs,Madras,English,obsLanguage,English
18734,1768-04-30,-25.9167,-25.9167,William Hunt,EIC,British,Downs,Christmas Island,English,obsLanguage,English
19289,1769-03-06,-23.3667,-23.3667,William Hunt,EIC,British,Java Head,St Helena,English,obsLanguage,English
18272,1762-09-10,-16.9167,-16.9167,Thomas Ridell,EIC,British,Cape Agullas,Mohilla Island,English,obsLanguage,English
20154,1762-12-05,18.1,18.1,Thomas Ridell,EIC,British,Mohilla Island,Bombay,English,obsLanguage,English
18060,1768-06-16,-29.0833,-29.0833,Thomas Riddell,EIC,British,Bengal,Cape Town,English,obsLanguage,English
18837,1781-07-25,-31.6,-31.6,J Gell,RN,British,Falmouth,St Augustines,English,obsLanguage,English
21195,1781-08-22,-20.6667,-20.6667,James Alms,RN,British,Saldanha,Johanna,English,obsLanguage,English
21715,1781-06-17,-29.4333,-29.4333,James Alms,RN,British,St Jago,Saldanha,English,obsLanguage,English
19313,1781-11-07,9.85,9.85,James Alms,RN,British,Johanna,Moubat,English,obsLanguage,English
22000,1774-04-05,30.3833,30.3833,George Vandeput,RN,British,Teneriffe,Plymouth,English,obsLanguage,English
18104,1784-02-03,-8.25,-8.25,J. Alms,RN,British,Bombay,Table Bay,English,obsLanguage,English
20479,1777-01-25,43.1,43.1,George Vandeput,RN,British,Newport Rhode Island,Portsmouth,English,obsLanguage,English
19253,1786-06-17,-25.3167,-25.3167,,EIC,British,Java,Spithead,English,obsLanguage,English
18769,1788-04-17,30.2,30.2,,EIC,British,Dunnose,Bombay,English,obsLanguage,English
18856,1752-06-11,-11.9333,-11.9333,Norton Hutchinson,EIC,British,Ferro,St Augustins Bay,English,obsLanguage,English
21541,1752-10-05,18.95,18.95,Norton Hutchinson,EIC,British,St Augustins Bay,Bombay,English,obsLanguage,English
18090,1754-01-21,-20.7167,-20.7167,Norton Hutchinson,EIC,British,Bombay,Beachy Head,English,obsLanguage,English
21995,1763-07-04,-25.9833,-25.9833,John Allen,EIC,British,Tellicherry,St Helena,English,obsLanguage,English
17658,1766-07-03,-35.3333,-35.3333,John Allen,EIC,British,Anjengo,UK,English,obsLanguage,English
18693,1762-10-09,-5.66667,-5.66667,John Allen,EIC,British,Dellago Bay,Bombay,English,obsLanguage,English
22156,1765-07-17,-35.2667,-35.2667,John Allen,EIC,British,UK,Joanna,English,obsLanguage,English
18808,1771-06-18,-37.3,-37.3,John Allen,EIC,British,England,Bombay,English,obsLanguage,English
18239,1772-07-29,-24.2,-24.2,John Allen,EIC,British,Calcutta,London,English,obsLanguage,English
17601,1762-03-05,-22.8,-22.8,Thomas Baddison,EIC,British,Acheen (Sumatra),St Helena,English,obsLanguage,English
21626,1755-04-25,-8.75,-8.75,Thomas Parker,EIC,British,St Helena,Ascension,English,obsLanguage,English
18288,1760-07-09,6.13333,6.13333,Thomas Baddison,EIC,British,Cape Lagullas,Anjengo,English,obsLanguage,English
20010,1760-09-29,-7.25,-7.25,Thomas Baddison,EIC,British,Madras,Wampoe,English,obsLanguage,English
18935,1761-03-20,22.2667,22.2667,Thomas Baddison,EIC,British,(Gilolo) Halmahira,Wampoe,English,obsLanguage,English
21630,1764-07-02,-36.3333,-36.3333,Thomas Baddison,EIC,British,St Helena,Bencoolen,English,obsLanguage,English
21469,1764-04-30,-34.0,-34.0,Thomas Baddison,EIC,British,Spithead,St Helena,English,obsLanguage,English
21693,1766-01-02,28.9,28.9,Thomas Baddison,EIC,British,St Helena,UK,English,obsLanguage,English
18827,1771-02-22,-35.2,-35.2,Thomas Parker,EIC,British,Falmouth,Cape,English,obsLanguage,English
19287,1765-11-01,-16.0,-16.0,Thomas Baddison,EIC,British,Java Head,St Helena,English,obsLanguage,English
19286,1755-03-13,-35.35,-35.35,Thomas Parker,EIC,British,Java Head,St Helena,English,obsLanguage,English
17700,1757-05-23,-19.3667,-19.3667,Thomas Parker,EIC,British,Ascension,Cape,English,obsLanguage,English
20150,1758-03-24,-29.6167,-29.6167,Thomas Parker,EIC,British,Moca Moca Sumatra,St Helena,English,obsLanguage,English
20793,1751-05-06,-28.6333,-28.6333,Benjamin Lowe,EIC,British,Point Palmira,UK,English,obsLanguage,English
19925,1772-08-09,20.1,20.1,James Cook,RN,British,Madeira,Cape Verde,English,obsLanguage,English
18304,1773-12-31,-59.6667,-59.6667,James Cook,RN,British,Cape Pallisser New Zealand,Easter Island,English,obsLanguage,English
21929,1773-03-21,-51.2333,-51.2333,James Cook,RN,British,Table Bay,New Zealand,English,obsLanguage,English
20515,1773-07-28,-27.7167,-27.7167,James Cook,RN,British,New Zealand,Tahiti,English,obsLanguage,English
21990,1774-06-12,-18.1667,-18.1667,James Cook,RN,British,Tahiti,Tonga,English,obsLanguage,English
18315,1772-10-22,-36.8667,-36.8667,James Cook,RN,British,Cape Verde,Table Bay,English,obsLanguage,English
20949,1773-10-08,-22.05,-22.05,James Cook,RN,British,Pylstaert (nr Tonga),New Zealand,False,anchored,English
21922,1777-05-05,-12.95,-12.95,Hon William Waldgrave,RN,British,Table Bay,Madras,English,obsLanguage,English
21923,1779-12-07,-28.6667,-28.6667,Jonathan Blankett,RN,British,Table Bay,Madras,English,obsLanguage,English
18316,1779-05-30,5.45,5.45,Jonathan Blankett,RN,British,Cape Verde (Dakar),Simons Bay,English,obsLanguage,English
21636,1767-06-25,-21.6667,-21.6667,John Milford,EIC,British,St Helena,Canton,English,obsLanguage,English
18975,1767-01-31,1.3,1.3,John Milford,EIC,British,Gravesend,St Helena,English,obsLanguage,English
18946,1770-09-02,9.6,9.6,John Milford,EIC,British,Gravesend,Bombay,English,obsLanguage,English
18767,1774-05-04,-13.0833,-13.0833,James Rees,EIC,British,Dungeness,Bombay,English,obsLanguage,English
18242,1775-10-15,-20.55,-20.55,James Rees,EIC,British,Calcutta,Table Bay,English,obsLanguage,English
21918,1776-02-25,44.8167,44.8167,James Rees,EIC,British,Table Bay,Lisbon,English,obsLanguage,English
18091,1774-12-24,3.53333,3.53333,James Rees,EIC,British,Bombay,Bengal,English,obsLanguage,English
22126,1778-03-05,45.5,45.5,John Brooks,RN,British,Torbay,Plymouth (cruising western approaches),English,obsLanguage,English
22005,1775-07-04,-36.25,-36.25,Benjamin Marlow,RN,British,Teneriffe,"St Augustins Bay, Madagascar",English,obsLanguage,English
19021,1780-08-31,15.8833,15.8833,,RN,British,Gulf of Aden,Bombay,English,obsLanguage,English
18514,1780-03-22,9.4,9.4,,RN,British,Cochin,Gulf of Aden,English,obsLanguage,English
20002,1774-08-08,-5.48333,-5.48333,James Cranston,RN,British,Madras,Table Bay,English,obsLanguage,English
22140,1777-11-05,-3.65,-3.65,George Robinson Walters,RN,British,Trincomalee,Table Bay,English,obsLanguage,English
21673,1778-03-15,-7.8,-7.8,George Robinson Walters,RN,British,St Helena,Spithead,English,obsLanguage,English
18569,1761-03-19,-15.75,-15.75,Thomas Debuke,EIC,British,Cumbava,Cape of Good Hope,English,obsLanguage,English
19999,1774-11-04,-5.31667,-5.31667,Francis Ourry,RN,British,Madras,Spithead,English,obsLanguage,English
21466,1772-06-27,-26.3167,-26.3167,John Clerke,RN,British,Spithead,St Augustine Madagascar,English,obsLanguage,English
21663,1782-02-16,-5.4,-5.4,Charles Woolsey,RN,British,St Helena,Madras,English,obsLanguage,English
19986,1782-10-05,16.6667,16.6667,Erasmus Gower,RN,British,Madras,Kedgeree,English,obsLanguage,English
21937,1783-12-05,10.5833,10.5833,Erasmus Gower,RN,British,Table Bay,Portsmouth,English,obsLanguage,English
20003,1783-09-29,-20.2,-20.2,Erasmus Gower,RN,British,Madras,Table Bay,English,obsLanguage,English
19870,1764-12-28,-45.5,-45.5,Robert Deans,RN,British,London,Port Desire,English,obsLanguage,English
20816,1767-06-11,14.9833,14.9833,Robert Deans,RN,British,"Port Egmont, Falkland Islands",Deptford,English,obsLanguage,English
20815,1768-03-12,-47.4167,-47.4167,George Teer,RN,British,Port Egmont,Spithead,English,obsLanguage,English
19942,1769-11-26,26.1333,26.1333,George Teer,RN,British,Madeira,Porto Praya,English,obsLanguage,English
20848,1769-12-19,0.966667,0.966667,George Teer,RN,British,Porto Praya,"Port Egmont, Falkland Islands",English,obsLanguage,English
20817,1770-04-28,12.0667,12.0667,George Teer,RN,British,"Port Egmont, Falkland Islands",UK,English,obsLanguage,English
21942,1774-12-11,-6.26667,-6.26667,Henry Lloyd,RN,British,Table Bay,Spithead,English,obsLanguage,English
22129,1777-08-19,49.2667,49.2667,John Moutrey,RN,British,Torbay,"St Patricks Hole, Newfoundland",English,obsLanguage,English
21674,1778-05-24,-14.4833,-14.4833,John Moutrey,RN,British,St Helena,Spithead,English,obsLanguage,English
19962,1779-06-07,-2.68333,-2.68333,Richard Collins,RN,British,Madeira,St Helena,English,obsLanguage,English
21678,1784-05-04,12.0,12.0,Thomas Hicks,RN,British,St Helena,Spithead,English,obsLanguage,English
20768,1796-10-17,-18.9333,-18.9333,Robert Watson,RN,British,Plymouth,St Helena,English,obsLanguage,English
19983,1783-07-24,-4.01667,-4.01667,Christopher Haliday,RN,British,Madras,cruising towards Rodriquez,English,obsLanguage,English
21529,1758-03-11,31.1667,31.1667,John Laforey,RN,British,Start point UK,Halifax,English,obsLanguage,English
20699,1790-04-11,20.55,20.55,John Drew,RN,British,Plymouth,Barbados,English,obsLanguage,English
21246,1796-08-05,47.5333,47.5333,John Osborn,RN,British,Santa Cruz,Spithead,English,obsLanguage,English
20778,1797-03-23,3.25,3.25,John Osborn,RN,British,Plymouth,Table Bay,English,obsLanguage,English
21299,1798-09-15,30.6,30.6,Andrew Tool,RN,British,Simons Bay,Downs,English,obsLanguage,English
21961,1802-02-24,6.15,6.15,Peter Rainier,RN,British,Table Bay,UK,English,obsLanguage,English
21465,1800-07-17,33.0,33.0,Charles Sidney Davies,RN,British,Spithead,Spithead (via Fyal),English,obsLanguage,English
19309,1777-05-15,46.0833,46.0833,,RN,British,Jersey,Nova Scotia,English,obsLanguage,English
21721,1777-08-21,45.4167,45.4167,,RN,British,St Johns,cruising off Grand Banks,English,obsLanguage,English
21341,1783-03-15,-9.7,-9.7,James Burney,RN,British,Spithead,All Saints Bay,English,obsLanguage,English
21943,1784-04-11,5.73333,5.73333,Richard Strachan,RN,British,Table Bay,Spithead,English,obsLanguage,English
20004,1783-10-03,12.4667,12.4667,Richard Strachan,RN,British,Madras,Table Bay,English,obsLanguage,English
21372,1759-11-08,32.4,32.4,George Watson,RN,British,Spithead,CharlesTown N.Carolina,English,obsLanguage,English
21536,1760-08-11,4.46667,4.46667,John Bladen Tinker,RN,British,St. Augustine Madagascar,Cuddalore,English,obsLanguage,English
21399,1759-04-26,44.9833,44.9833,,RN,British,Spithead,Halifax,English,obsLanguage,English
21467,1760-05-20,-28.3,-28.3,John Bladen Tinker,RN,British,Spithead,"St. Augustine, Madagascar",English,obsLanguage,English
19982,1765-02-09,-2.6,-2.6,John Bladen Tinker,RN,British,Madras,Cape of Good Hope,English,obsLanguage,English
18909,1756-07-01,-17.15,-17.15,Coningsby Norbury,RN,British,Funchal Road,St Helena,English,obsLanguage,English
21661,1756-10-04,39.85,39.85,Coningsby Norbury,RN,British,St Helena,Lops Head Ireland,English,obsLanguage,English
18538,1758-02-14,30.9,30.9,Connigsby Norbury,RN,British,Cork,New York,English,obsLanguage,English
18277,1761-05-28,-3.16667,-3.16667,William Bayne,RN,British,Cape Coast,Barbados,English,obsLanguage,English
18110,1771-03-13,28.6167,28.6167,Robert Bond,RN,British,Boston,Antigua,English,obsLanguage,English
18209,1767-07-13,35.8833,35.8833,Lucius OBryen,RN,British,Cadiz,Spithead,English,obsLanguage,English
18565,1756-03-06,47.6667,47.6667,John Hallwall,RN,British,cruising,,English,obsLanguage,English
18855,1759-07-15,38.6667,38.6667,Francis Samuel Drake,RN,British,Fernando Noronha,Spithead,English,obsLanguage,English
21380,1759-03-31,1.56667,1.56667,Francis Samuel Drake,RN,British,Spithead,Fernando Noronha,English,obsLanguage,English
20485,1761-05-17,26.3333,26.3333,Francis S Drake,RN,British,New York,Basse Terre,English,obsLanguage,English
18524,1757-03-12,37.35,37.35,Francis Wyatt,RN,British,Cork,Barbados,English,obsLanguage,English
21718,1758-05-17,3.73333,3.73333,Richard Tiddeman,RN,British,St Jago (Sao Tiago),St. Augustine Madagascar,English,obsLanguage,English
17707,1758-09-17,-4.41667,-4.41667,Richard Tiddeman,RN,British,"Augustine Bay, Madagascar",Bombay,English,obsLanguage,English
21083,1761-12-11,-25.65,-25.65,Hyde Parker,RN,British,Rodriques (Diego Ray),Madras,English,obsLanguage,English
22139,1763-11-17,-17.4833,-17.4833,Richard King,RN,British,Trincomalee,Tabe Bay,English,obsLanguage,English
18303,1764-02-17,-31.0167,-31.0167,Richard King,RN,British,Cape of Good Hope ,UK,English,obsLanguage,English
18887,1758-06-08,44.55,44.55,Edward Gascoigne,RN,British,Fort William,Halifax,English,obsLanguage,English
22152,1763-06-02,43.0667,43.0667,William Abdy,RN,British,UK,Dominica,English,obsLanguage,English
22154,1767-09-21,49.4833,49.4833,Henry Bellow,RN,British,UK,Halifax,English,obsLanguage,English
18908,1759-08-05,-30.1833,-30.1833,Richard Hughes,RN,British,Funchal Road,"Augustine Bay, Madagascar",English,obsLanguage,English
17708,1759-09-22,5.53333,5.53333,Richard Hughes,RN,British,"Augustine Bay, Madagascar",Calicut,English,obsLanguage,English
20797,1761-09-09,-19.55,-19.55,William Brereton,RN,British,Pondicherry,Rodriquez,English,obsLanguage,English
18812,1778-05-25,18.7167,18.7167,James Cumming,RN,British,"English Bay, Antigua",Antigua,English,obsLanguage,English
21342,1759-08-05,33.5833,33.5833,William Tucker,RN,British,Spithead,Antigua,English,obsLanguage,English
21756,1759-09-17,49.6,49.6,William Affleck,RN,British,St Kitts,Plymouth,English,obsLanguage,English
21382,1760-01-18,32.4667,32.4667,Phillip Affleck,RN,British,Spithead,Fort St David,English,obsLanguage,English
17857,1764-03-04,-5.13333,-5.13333,John Bladen Tinker,RN,British,Batavia,Madras,English,obsLanguage,English
20774,1771-07-17,48.5667,48.5667,,RN,British,Plymouth,"St Johns, Newfoundland",English,obsLanguage,English
20771,1773-06-14,47.2167,47.2167,Cornthwaite Omanny,RN,British,Plymouth,St John Newfoundland,English,obsLanguage,English
17592,1760-04-08,13.25,13.25,John Scaife,RN,British,Accra,Barbados,English,obsLanguage,English
21461,1759-09-04,44.3833,44.3833,John Scaife,RN,British,Spithead,Senegal,English,obsLanguage,English
20697,1760-12-21,-7.11667,-7.11667,Thomas Lynn,RN,British,Plymouth,Anjengo,English,obsLanguage,English
18548,1762-09-02,6.36667,6.36667,Thomas Lynn,RN,British,Corvo,Madras,English,obsLanguage,English
19911,1772-07-16,22.2833,22.2833,Charles Thompson,RN,British,Madeira,Antigua,English,obsLanguage,English
21440,1775-12-23,43.0333,43.0333,John Raynor,RN,British,Spithead,Nantasket,English,obsLanguage,English
18114,1776-04-02,43.8,43.8,John Raynor,RN,British,Boston,Halifax,English,obsLanguage,English
