obsDate,Latitude,Longitude,voyageID,locationID,memoType,memoText
1752-07-03 16:00,29.1333,-55.5833,1263,60292,weatherReport,Winds today au E.
1752-07-04 16:00,30.5333,-54.8667,1263,60293,weatherReport,"Winds today au SE, currently blowing frais to the SE."
1752-07-05 16:00,32.15,-54.1167,1263,60294,weatherReport,Winds today au SSE.
1766-05-27 12:00,46.25,-1.97,1264,60295,OtherRem,Depart du Saint Martin
1766-05-27 12:00,46.25,-1.97,1264,60295,weatherReport,"Winds today du ENE au NO, currently blowing trés foible to the NW. Weather notes: Orageux."
1766-05-28 12:00,45.0833,-4.25333,1264,60296,weatherReport,"Winds today du O au NO, currently blowing foible to the NW."
1766-05-29 12:00,45.0667,-4.50333,1264,60297,OtherRem,A 11 hs le vent et le mer on beaucoup augmenté
1766-05-29 12:00,45.0667,-4.50333,1264,60297,weatherReport,"Winds today du ONO au NO 1/4 O, currently blowing bon frais to the NW1/4W."
1766-05-30 12:00,46.3167,-5.15333,1264,60298,weatherReport,"Winds today du O 1/4 SO au NO, currently blowing gros frais to the NW."
1766-05-31 12:00,45.7667,-6.22,1264,60299,weatherReport,"Winds today du O au ONO et au NO et NO  1/4 N, currently blowing calme plat to the WNW."
1766-06-01 13:00,45.2167,-8.73667,1264,60300,weatherReport,"Winds today du SSE au S at au SO 1/4 S et SO, currently blowing joly frais to the S."
1766-06-02 13:00,45.4833,-10.9367,1264,60301,weatherReport,"Winds today du SSO au SO, currently blowing trés fort to the SW."
1766-06-03 13:00,45.0333,-11.1367,1264,60302,weatherReport,"Winds today du SSO au SO, currently blowing bon frais to the SW."
1766-07-01 16:00,14.85,-60.87,1264,60303,weatherReport,"Winds today du ENE, currently blowing brise to the ENE."
1766-07-02 16:00,15.5667,-61.67,1264,60304,OtherRem,Mouillé dans La Guadeloupe
1766-07-02 16:00,15.5667,-61.67,1264,60304,weatherReport,"Winds today du ENE, currently blowing brise to the ENE."
1766-08-30 16:00,35.5333,-58.47,1266,60305,weatherReport,"Winds today au S et SO 1/4 O, currently blowing bon frais to the S."
1766-08-31 16:00,35.9333,-57.72,1266,60306,weatherReport,"Winds today au SO et N, currently blowing presque calme to the SW."
1766-09-01 16:00,37.1,-57.4033,1266,60307,weatherReport,"Winds today du ENE au SE 1/4 S, currently blowing par grain to the SE1/4S."
1766-09-02 16:00,38.0667,-56.5867,1266,60308,weatherReport,"Winds today du S, currently blowing presque calme to the S."
1766-09-03 16:00,38.6333,-53.6867,1266,60309,weatherReport,Winds today du OSO au O.
1766-09-04 15:00,39.0333,-51.9867,1266,60310,weatherReport,"Winds today du ONO au SSO, currently blowing trés foible to the SSW."
1766-09-05 15:00,39.5167,-49.8533,1266,60311,weatherReport,"Winds today du SSO au S, currently blowing presque calme to the S. Weather notes: Couvert et  brumeux."
1766-09-06 15:00,40.3667,-45.9867,1266,60312,weatherReport,"Winds today du SSO au OSO, currently blowing bon frais to the WSW."
1766-09-07 15:00,41.2833,-41.77,1266,60313,weatherReport,"Winds today au OSO, currently blowing beau frais to the WSW."
1766-09-08 14:00,42.2667,-37.2533,1266,60314,weatherReport,"Winds today du OSO au O 1/4 SO, currently blowing beau frais to the W1/4SW."
1766-09-09 14:00,42.9167,-34.8867,1266,60315,weatherReport,"Winds today au NNE, currently blowing presque calme to the NNE."
1766-09-10 14:00,44.0333,-32.2867,1266,60316,weatherReport,"Winds today du NO au N, currently blowing jolie frais to the N."
1766-09-11 14:00,44.9333,-29.3033,1266,60317,weatherReport,"Winds today du NO au N, currently blowing variable to the N."
1766-09-12 14:00,44.4167,-27.52,1266,60318,weatherReport,"Winds today au NE  et ENE et E 1/4 NE, currently blowing presque calme to the NE."
1766-09-13 14:00,44.85,-25.6367,1266,60319,weatherReport,"Winds today du E au E 1/4 NE, currently blowing calme to the E1/4NE. Weather notes: Brumeux."
1766-09-14 14:00,45.6167,-23.07,1266,60320,weatherReport,"Winds today au OSO et N 1/4 NE, currently blowing joli frais to the WSW. Weather notes: Brumeux."
1766-09-15 13:00,45.6667,-21.8367,1266,60321,weatherReport,"Winds today du N 1/4 NE au ENE, currently blowing variable to the ENE."
1766-09-16 13:00,45.9333,-20.9867,1266,60322,weatherReport,"Winds today du SSE au S, currently blowing calme to the S."
1766-09-17 13:00,46.4167,-19.5867,1266,60323,weatherReport,"Winds today au SSE et au S, currently blowing trés mediocre to the SSE."
1766-09-18 13:00,46.2,-18.2367,1266,60324,weatherReport,"Winds today du NE 1/4 N au ENE, currently blowing joli frais to the ENE."
1766-09-19 13:00,46.0167,-16.17,1266,60325,weatherReport,"Winds today du NE 1/4 N au NE 1/4 E, currently blowing frais to the NE1/4E. Weather notes: Brumeux."
1766-09-20 13:00,45.45,-15.1367,1266,60326,weatherReport,"Winds today du NE au ENE, currently blowing jolie frais to the ENE."
1766-09-21 13:00,46.3833,-12.02,1266,60327,weatherReport,"Winds today du S 1/4 SE au SSO, currently blowing fraicheur to the SSW."
1766-09-22 13:00,47.0833,-8.07,1266,60328,weatherReport,"Winds today au OSO, currently blowing beau frais to the WSW."
1766-09-23 12:00,46.9,-5.20333,1266,60329,weatherReport,"Winds today du NNE au E, currently blowing variable to the E."
1766-06-04 13:00,44.4833,-10.97,1266,60330,weatherReport,"Winds today du SSO au SO 1/4 O, currently blowing bon frais to the SW1/4W. Weather notes: Brumeaux."
1766-06-05 13:00,42.7,-11.52,1266,60331,weatherReport,"Winds today du NO au ONO, currently blowing frais to the WNW. Weather notes: Beau temps."
1766-06-06 13:00,42.1333,-11.7367,1266,60332,weatherReport,"Winds today du ONO au OSO, currently blowing presque to the WSW."
1766-06-08 13:00,41.0,-12.5533,1266,60334,weatherReport,"Winds today du O au NO et du matin au NNO et NNE, currently blowing fraicheur to the NNW."
1766-06-09 13:00,38.6333,-15.1033,1266,60335,weatherReport,Winds today du N au NNE. Weather notes: Trés beau temps.
1766-06-10 13:00,36.1833,-17.0533,1266,60336,weatherReport,"Winds today du NNE au NE, currently blowing bon frais to the NE."
1766-06-11 13:00,34.0,-18.6367,1266,60337,weatherReport,Winds today au NE.
1766-06-12 13:00,31.7833,-20.4033,1266,60338,weatherReport,Winds today Toujours au NO. Weather notes: Grenasse.
1766-06-13 13:00,30.0167,-22.42,1266,60339,weatherReport,Winds today Toujours au NE.
1766-06-14 14:00,28.8,-23.8367,1266,60340,weatherReport,"Winds today au NE 1/4 E, currently blowing bon frais to the NE1/4E."
1766-06-15 14:00,27.2667,-25.7033,1266,60341,weatherReport,"Winds today au NE 1/4 E, currently blowing joly frais to the NE1/4E. Weather notes: Orageux."
1766-06-16 14:00,25.4167,-27.92,1266,60342,weatherReport,"Winds today au NE 1/4 E, currently blowing brise to the NE1/4E."
1766-06-17 14:00,23.7167,-29.92,1266,60343,weatherReport,"Winds today du NE 1/4 N au ENE, currently blowing brise to the ENE."
1766-06-18 14:00,22.2667,-32.12,1266,60344,weatherReport,"Winds today du ENE au E, currently blowing bon frais to the E."
1766-06-20 14:00,20.5833,-36.0367,1266,60345,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE."
1766-06-21 15:00,19.5167,-38.4367,1266,60346,weatherReport,"Winds today Toujours du NE au ENE, currently blowing bon frais to the NE."
1766-06-22 15:00,18.5667,-40.77,1266,60347,weatherReport,"Winds today Toujours du NE au ENE, currently blowing bon frais to the NE."
1766-06-23 15:00,17.4667,-43.37,1266,60348,weatherReport,"Winds today Toujours du NE au ENE, currently blowing bon frais to the NE."
1766-06-24 15:00,16.75,-45.3033,1266,60349,weatherReport,Winds today Toujours du NE au ENE.
1766-06-25 15:00,15.9667,-47.37,1266,60350,weatherReport,"Winds today du ENE au SE, currently blowing variable to the SE."
1766-06-26 15:00,15.3667,-49.0367,1266,60351,weatherReport,"Winds today du NE au ENE, currently blowing fraicheur to the ENE."
1766-06-27 15:00,14.8167,-51.0033,1266,60352,weatherReport,"Winds today du ENE au ESE, currently blowing variable to the ESE."
1766-06-28 16:00,15.0,-53.37,1266,60353,weatherReport,"Winds today du E au ENE, currently blowing varier to the ENE."
1766-06-29 16:00,14.8167,-55.97,1266,60354,weatherReport,"Winds today du E au E 1/4 NE, currently blowing brise a varier to the E1/4NE."
1766-06-30 16:00,14.7833,-58.8033,1266,60355,weatherReport,"Winds today du ENE au E, currently blowing brise variable to the E."
1766-08-17 17:00,19.2333,-67.67,1266,60356,weatherReport,"Winds today du NE au E, currently blowing fraicheur to the E."
1766-08-18 17:00,21.1,-67.5033,1266,60357,weatherReport,"Winds today du E au ENE, currently blowing brise to the ENE."
1766-08-19 16:00,22.7667,-67.37,1266,60358,weatherReport,"Winds today du E 1/4 SE au ENE, currently blowing gros frais to the ENE."
1766-08-20 16:00,24.2667,-67.2867,1266,60359,weatherReport,"Winds today du NE 1/4 N au E 1/4 SE, currently blowing joly frais to the E1/4SE."
1766-08-21 16:00,25.6,-66.77,1266,60360,weatherReport,"Winds today du ESE au ENE, currently blowing grenasse to the ENE."
1766-08-22 16:00,26.95,-66.02,1266,60361,weatherReport,"Winds today du ENE au ESE, currently blowing variable to the ESE."
1766-08-23 16:00,28.1333,-64.87,1266,60362,weatherReport,"Winds today du E au S 1/4 E, currently blowing trés foible to the S1/4E. Weather notes: Beau temps et clair."
1766-08-24 16:00,29.3833,-64.3033,1266,60363,weatherReport,"Winds today du NE 1/4 Nau SSE, currently blowing trés mediocre to the SSE."
1766-08-25 16:00,31.1167,-63.82,1266,60364,weatherReport,"Winds today du E au ENE, currently blowing variable to the ENE."
1766-08-26 16:00,32.65,-63.47,1266,60365,weatherReport,"Winds today du ENE au ESE, currently blowing variable to the ESE."
1766-08-27 16:00,33.4667,-63.3033,1266,60366,weatherReport,"Winds today du ENE au SE, currently blowing trés foible to the SE."
1766-08-28 16:00,34.2167,-62.8533,1266,60367,weatherReport,"Winds today du NE au SE 1/4 S, currently blowing presque calme to the SE1/4S."
1766-08-29 16:00,34.7167,-61.52,1266,60368,weatherReport,Winds today au SE et S.
1766-09-24 12:00,46.6333,-3.17,1266,60369,weatherReport,"Winds today du NE au ENE, currently blowing variable to the ENE."
1766-02-12 12:00,47.1167,-7.00333,1267,60370,weatherReport,"Winds today du N au ONO, currently blowing bon frais to the WNW."
1766-02-13 12:00,45.6333,-7.08667,1267,60371,weatherReport,"Winds today du O au ONO, currently blowing gran frais to the WNW."
1766-02-14 13:00,44.55,-8.67,1267,60372,weatherReport,"Winds today du N au NNE, currently blowing bon frais to the NNE."
1766-02-15 13:00,42.75,-10.97,1267,60373,weatherReport,Winds today du NNE au SE. Weather notes: Beau temps.
1766-02-16 13:00,41.4167,-13.2533,1267,60374,weatherReport,"Winds today du SE au SO et O, currently blowing gran frais to the SW."
1766-02-17 13:00,40.2,-12.9533,1267,60375,weatherReport,"Winds today du NNO au NO, currently blowing gran frais to the NW."
1766-02-18 13:00,39.6,-12.1033,1267,60376,weatherReport,"Winds today du NO au O, currently blowing gran frais to the W."
1766-02-19 13:00,37.55,-13.0033,1267,60377,weatherReport,"Winds today du NO au NNO, currently blowing gran frais to the NNW."
1766-02-20 13:00,35.7,-13.47,1267,60378,weatherReport,"Winds today du NO au NNO, currently blowing gran frais to the NNW."
1766-02-21 13:00,33.7833,-14.67,1267,60379,weatherReport,"Winds today du NO au N, currently blowing gran frais to the N."
1766-02-22 13:00,32.4167,-18.0533,1267,60380,weatherReport,"Winds today du NNO au NNE, currently blowing grand frais to the NNE."
1766-02-23 13:00,30.9167,-20.1033,1267,60381,weatherReport,"Winds today du NNO au NE, currently blowing bon petite frais to the NE."
1766-02-24 13:00,29.2667,-22.3367,1267,60382,weatherReport,"Winds today du NE au ESE, currently blowing bon petite frais to the ESE."
1766-02-25 14:00,27.9833,-25.6533,1267,60383,weatherReport,"Winds today du E au ESE, currently blowing bon petite frais to the ESE."
1766-02-26 14:00,26.7833,-26.9533,1267,60384,weatherReport,"Winds today du ENE au ESE, currently blowing bon petite frais to the ESE."
1766-02-27 14:00,25.55,-29.42,1267,60385,weatherReport,"Winds today du E au ESE, currently blowing bon petite frais to the ESE."
1766-02-28 14:00,23.9667,-32.5033,1267,60386,weatherReport,"Winds today du E au SE, currently blowing bon frais to the SE."
1766-03-01 14:00,22.45,-35.5867,1267,60387,weatherReport,"Winds today du E au SE, currently blowing bon frais to the SE."
1766-03-02 15:00,21.6333,-37.82,1267,60388,weatherReport,"Winds today du E au SE, currently blowing bon petite frais to the SE."
1766-03-03 15:00,21.2667,-38.4867,1267,60389,weatherReport,"Winds today du S au SE, currently blowing calme to the SE."
1766-03-04 15:00,21.0667,-38.7033,1267,60390,weatherReport,"Winds today du S, currently blowing calme to the S."
1766-03-05 15:00,20.5333,-39.7367,1267,60391,weatherReport,"Winds today du SE au E, currently blowing presque calme to the E."
1766-03-06 15:00,19.7333,-40.97,1267,60392,weatherReport,"Winds today du ENE au SE, currently blowing petite frais to the SE."
1766-03-07 15:00,18.4833,-43.0533,1267,60393,weatherReport,"Winds today du E au SE, currently blowing bon petite frais to the SE."
1766-03-08 15:00,17.6833,-45.7533,1267,60394,weatherReport,"Winds today du SE au S, currently blowing bon frais to the S."
1766-03-09 15:00,17.2667,-47.1533,1267,60395,weatherReport,"Winds today du SO au O, currently blowing presque calme to the W."
1766-03-10 15:00,16.9333,-47.5867,1267,60396,weatherReport,"Winds today du SO au O, currently blowing calme to the W."
1766-03-11 15:00,16.0333,-49.3033,1267,60397,weatherReport,"Winds today du NE au ENE, currently blowing petite frais to the ENE. Sea conditions: Grosse lame."
1766-03-12 15:00,14.7833,-51.5033,1267,60398,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE. Sea conditions: Grosse lame."
1766-03-13 16:00,14.5,-54.3367,1267,60399,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE."
1766-03-14 16:00,14.5667,-57.5033,1267,60400,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE."
1766-03-15 16:00,14.4333,-60.3533,1267,60401,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE."
1766-03-16 16:00,14.55,-61.5367,1267,60402,weatherReport,"Winds today du NE au E, currently blowing bon frais to the E."
1766-07-17 16:00,18.8,-62.4367,1268,60403,weatherReport,"Winds today du E au SE, currently blowing petite frais to the SE."
1766-07-18 16:00,20.65,-62.4867,1268,60404,weatherReport,"Winds today du E au NE, currently blowing petite frais to the NE."
1766-07-19 16:00,22.6833,-62.4367,1268,60405,weatherReport,"Winds today du NE au E, currently blowing petite frais to the E."
1766-07-20 16:00,24.5333,-62.0867,1268,60406,weatherReport,"Winds today du E au ESE, currently blowing petite frais to the ESE."
1766-07-21 16:00,26.5833,-61.3533,1268,60407,weatherReport,"Winds today du E au ESE, currently blowing petite frais to the ESE."
1766-07-22 16:00,28.75,-60.2367,1268,60408,weatherReport,"Winds today du ESE au SSE, currently blowing bon petite frais to the SSE."
1766-07-23 16:00,30.3333,-58.7033,1268,60409,weatherReport,"Winds today du ESE au SSE, currently blowing bon petite frais to the SSE."
1766-07-24 16:00,32.2667,-57.2867,1268,60410,weatherReport,"Winds today du ESE au SE, currently blowing bon petite frais to the SE."
1766-07-25 16:00,33.8333,-56.0033,1268,60411,weatherReport,"Winds today du E au SE, currently blowing petite frais to the SE."
1766-07-26 16:00,34.4167,-55.6533,1268,60412,weatherReport,"Winds today du NE au NO, currently blowing calme to the NW."
1766-07-27 16:00,35.05,-55.0367,1268,60413,weatherReport,"Winds today du NO au ONO, currently blowing calme to the WNW."
1766-07-28 16:00,34.9167,-54.4867,1268,60414,weatherReport,"Winds today du N au NE, currently blowing calme to the NE."
1766-07-29 16:00,35.0667,-53.8367,1268,60415,weatherReport,"Winds today du NE au O, currently blowing calme to the W."
1766-07-30 16:00,35.95,-52.97,1268,60416,weatherReport,"Winds today du OSO au SO, currently blowing presque calme to the SW."
1766-07-31 16:00,36.25,-52.6533,1268,60417,weatherReport,"Winds today du NE au E et au NO, currently blowing calme to the E."
1766-08-01 15:00,36.4833,-52.4867,1268,60418,weatherReport,"Winds today du NE au O, currently blowing calme to the W."
1766-08-02 15:00,37.5833,-51.2533,1268,60419,weatherReport,"Winds today du SO au OSO, currently blowing presque calme to the WSW."
1766-08-03 15:00,39.3167,-48.8033,1268,60420,weatherReport,"Winds today du SO au ONO, currently blowing bon frais to the WNW."
1766-08-04 15:00,41.3167,-46.4033,1268,60421,weatherReport,"Winds today du OSO au SO, currently blowing grand frais to the SW."
1766-08-05 15:00,42.65,-42.1367,1268,60422,weatherReport,"Winds today du SO au NO, currently blowing grand frais to the NW."
1766-08-06 15:00,43.6667,-39.2367,1268,60423,weatherReport,"Winds today du ONO au NNO, currently blowing bon petite frais to the NNW."
1766-08-07 14:00,44.35,-36.4367,1268,60424,weatherReport,"Winds today du S au SE, currently blowing bon petite frais to the SE."
1766-08-08 14:00,44.3167,-34.12,1268,60425,weatherReport,"Winds today du SO au NO, currently blowing presque calme to the NW. Weather notes: Brume."
1766-08-09 14:00,45.1833,-32.9033,1268,60426,weatherReport,"Winds today du ONO au SE, currently blowing bon petite frais to the SE. Weather notes: Brume."
1766-08-10 14:00,46.5167,-30.47,1268,60427,weatherReport,"Winds today du SE au SSE, currently blowing bon petite frais to the SSE. Weather notes: Brume."
1766-08-11 14:00,46.9667,-27.4367,1268,60428,weatherReport,"Winds today du SSE au S, currently blowing bon petite frais to the S."
1766-08-12 14:00,46.8667,-26.3533,1268,60429,weatherReport,"Winds today du NE au E, currently blowing calme to the E. Weather notes: Brume."
1766-08-13 14:00,47.7167,-23.4367,1268,60430,weatherReport,"Winds today du SE au S, currently blowing bon petite frais to the S."
1766-08-14 13:00,47.75,-20.92,1268,60431,weatherReport,"Winds today du S au SE, currently blowing presque calme to the SE. Weather notes: Brume."
1766-08-15 13:00,47.8167,-18.3033,1268,60432,weatherReport,"Winds today du NO au NNO, currently blowing petite frais to the NNW. Weather notes: Brume."
1766-08-16 13:00,47.9833,-16.1033,1268,60433,weatherReport,"Winds today du NNO au N, currently blowing presque calme to the N. Weather notes: Brume."
1766-08-17 13:00,48.2333,-15.67,1268,60434,weatherReport,"Winds today du S au SE, currently blowing calme to the SE. Weather notes: Brume."
1766-08-18 13:00,48.4167,-15.0033,1268,60435,weatherReport,"Winds today du S au NO, currently blowing calme to the NW. Weather notes: Brume."
1766-08-19 13:00,48.8667,-14.3367,1268,60436,weatherReport,"Winds today du SE au E, currently blowing calme to the E. Weather notes: Brume."
1766-08-20 13:00,49.1667,-13.5867,1268,60437,weatherReport,"Winds today du ESE au SE, currently blowing calme to the SE. Weather notes: Brume."
1766-08-21 13:00,48.8667,-13.6033,1268,60438,weatherReport,"Winds today du ESE au SE, currently blowing calme to the SE. Weather notes: Brume."
1766-08-22 13:00,48.7167,-11.1867,1268,60439,weatherReport,"Winds today du SSO au OSO, currently blowing calme to the WSW. Weather notes: Moitié et brume."
1766-08-23 12:00,48.05,-7.27,1268,60440,weatherReport,"Winds today du O au ONO, currently blowing bon frais to the WNW."
1766-08-24 12:00,48.45,-3.33667,1268,60441,weatherReport,"Winds today du NO au SSO et SO, currently blowing gros frais to the SSW."
1765-02-12 12:00,47.1167,-7.10333,1269,60442,OtherRem,Depart de Brest
1765-02-12 12:00,47.1167,-7.10333,1269,60442,weatherReport,"Winds today du N au ONO, currently blowing bon frais to the WNW."
1765-02-13 12:00,45.6333,-7.08667,1269,60443,weatherReport,"Winds today du O au ONO, currently blowing gros frais to the WNW."
1765-02-14 13:00,44.5833,-8.67,1269,60444,weatherReport,"Winds today du N au NNE, currently blowing bon frais to the NNE."
1765-02-15 13:00,42.75,-10.97,1269,60445,weatherReport,Winds today du NNE au SE. Weather notes: Beau temps.
1765-02-16 13:00,41.4167,-13.2533,1269,60446,weatherReport,"Winds today du SE au SO et O, currently blowing gros frais to the SW. Sea conditions: Trés grosse."
1765-02-17 13:00,40.2,-12.9533,1269,60447,weatherReport,"Winds today du NNO au NO, currently blowing gros frais to the NW."
1765-02-18 13:00,39.6,-12.1033,1269,60448,weatherReport,"Winds today du NO au E, currently blowing gros frais to the E."
1765-02-19 13:00,37.55,-13.0033,1269,60449,weatherReport,"Winds today du NO au NNO, currently blowing gros frais to the NNW. Sea conditions: Grosse mer."
1765-02-20 13:00,35.7,-13.47,1269,60450,weatherReport,"Winds today du NO au NNO, currently blowing gros frais to the NNW. Sea conditions: Trés grosse."
1765-02-21 13:00,33.7833,-14.67,1269,60451,weatherReport,"Winds today du NO au N, currently blowing gros frais to the N."
1765-02-22 13:00,32.4167,-18.0867,1269,60452,weatherReport,"Winds today du NNO au NNE, currently blowing gros frais to the NNE."
1765-02-23 13:00,30.9167,-20.1033,1269,60453,weatherReport,"Winds today du NNO au NE, currently blowing bon petite frais to the NE."
1765-02-24 13:00,29.2667,-22.3367,1269,60454,weatherReport,"Winds today du NE au ESE, currently blowing bon petite frais to the ESE."
1765-02-25 14:00,27.9833,-25.5033,1269,60455,weatherReport,"Winds today du E au ESE, currently blowing bon petite frais to the ESE."
1765-02-26 14:00,26.7833,-26.9533,1269,60456,weatherReport,"Winds today du ENE au ESE, currently blowing bon petite frais to the ESE."
1765-02-27 14:00,25.55,-29.42,1269,60457,weatherReport,"Winds today du E au ESE, currently blowing bon petite frais to the ESE."
1765-02-28 14:00,23.9667,-32.5033,1269,60458,weatherReport,"Winds today du E au SE, currently blowing bon frais to the SE."
1765-03-01 14:00,22.45,-35.5867,1269,60459,OtherRem,Passé le tropique entre le 36° et 37° de longitude meridien de Paris
1765-03-01 14:00,22.45,-35.5867,1269,60459,weatherReport,"Winds today du E au SE, currently blowing bon frais to the SE."
1765-03-02 15:00,21.6333,-37.82,1269,60460,weatherReport,"Winds today du E au SE, currently blowing bon frais to the SE."
1765-03-03 15:00,21.2667,-38.4867,1269,60461,weatherReport,"Winds today du S au SE, currently blowing fraicheur to the SE."
1765-03-04 15:00,21.0667,-38.7033,1269,60462,weatherReport,"Winds today au S, currently blowing fraicheur to the S."
1765-03-05 15:00,20.5333,-39.7367,1269,60463,weatherReport,"Winds today du SE au E, currently blowing calme to the E."
1765-03-06 15:00,19.7333,-40.97,1269,60464,weatherReport,"Winds today du ENE au SE, currently blowing petite frais to the SE."
1765-03-07 15:00,18.4833,-43.0533,1269,60465,weatherReport,"Winds today du SE au S, currently blowing bon petite frais to the S."
1765-03-08 15:00,17.6833,-45.7533,1269,60466,weatherReport,"Winds today du SE au S, currently blowing bon frais to the S."
1765-03-09 15:00,17.2667,-47.1533,1269,60467,weatherReport,"Winds today du SO au O, currently blowing presque calme to the W."
1765-03-10 15:00,16.9333,-47.5867,1269,60468,weatherReport,"Winds today du SO au O, currently blowing calme to the W."
1765-03-11 15:00,16.0333,-49.3033,1269,60469,weatherReport,"Winds today du NE au ENE, currently blowing petite frais to the ENE."
1765-03-12 15:00,14.7833,-51.5033,1269,60470,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE."
1765-03-13 16:00,14.5,-54.3367,1269,60471,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE."
1765-03-14 16:00,14.5667,-57.5033,1269,60472,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE."
1765-03-15 16:00,14.4333,-60.3533,1269,60473,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE."
1765-03-16 16:00,14.55,-61.5367,1269,60474,weatherReport,"Winds today du NE au E, currently blowing bon frais to the E."
1765-07-17 16:00,18.8,-62.4367,1270,60475,weatherReport,"Winds today du E au SE, currently blowing petite frais to the SE."
1765-07-18 16:00,20.65,-62.4867,1270,60476,weatherReport,"Winds today du E au NE, currently blowing petite frais to the NE."
1765-07-19 16:00,22.6833,-62.4367,1270,60477,weatherReport,"Winds today du NE au E, currently blowing petite frais to the E."
1765-07-20 16:00,24.5333,-62.0867,1270,60478,weatherReport,"Winds today du E au ESE, currently blowing petite frais to the ESE."
1765-07-21 16:00,26.5833,-61.3533,1270,60479,weatherReport,"Winds today du E au ESE, currently blowing petite frais to the ESE."
1765-07-22 16:00,28.75,-60.2367,1270,60480,weatherReport,"Winds today du ESE au SSE, currently blowing bon petite frais to the SSE."
1765-07-23 16:00,30.3333,-58.7033,1270,60481,weatherReport,"Winds today du ESE au SSE, currently blowing bon petite frais to the SSE."
1765-07-24 16:00,32.2667,-57.2867,1270,60482,weatherReport,"Winds today du ESE au SE, currently blowing bon petite frais to the SE."
1765-07-25 16:00,33.8333,-56.0033,1270,60483,weatherReport,"Winds today du E au SE, currently blowing petite frais to the SE."
1765-07-26 16:00,34.4167,-55.6533,1270,60484,weatherReport,"Winds today du NE au NO, currently blowing calme to the NW."
1765-07-27 16:00,35.05,-55.0367,1270,60485,weatherReport,"Winds today du NO au ONO, currently blowing calme to the WNW."
1765-07-28 16:00,34.9167,-54.4867,1270,60486,weatherReport,"Winds today du N au NE, currently blowing calme to the NE."
1765-07-29 16:00,35.0667,-53.8367,1270,60487,weatherReport,"Winds today du NE au O, currently blowing calme to the W."
1765-07-30 16:00,35.95,-52.97,1270,60488,weatherReport,"Winds today du OSO au SO, currently blowing presque calme to the SW."
1765-07-31 16:00,36.25,-52.6533,1270,60489,weatherReport,"Winds today du NE au E et au NO, currently blowing calme to the E."
1765-08-01 15:00,36.4833,-52.4867,1270,60490,weatherReport,"Winds today du NE au O, currently blowing calme to the W."
1765-08-02 15:00,37.5833,-51.2533,1270,60491,weatherReport,"Winds today du SO au OSO, currently blowing presque calme to the WSW."
1765-08-03 15:00,39.3167,-48.8033,1270,60492,weatherReport,"Winds today du SO au ONO, currently blowing bon frais to the WNW."
1765-08-04 15:00,41.3167,-46.4033,1270,60493,weatherReport,"Winds today du OSO au SO, currently blowing gros frais to the SW."
1765-08-05 15:00,42.65,-42.1367,1270,60494,weatherReport,"Winds today du SO au NO, currently blowing gros frais to the NW."
1765-08-06 15:00,43.6667,-39.3033,1270,60495,weatherReport,"Winds today du ONO au NNO, currently blowing bon petite frais to the NNW."
1765-08-07 14:00,44.35,-36.4367,1270,60496,weatherReport,"Winds today du S au SE, currently blowing bon petite frais to the SE."
1765-08-08 14:00,44.3167,-34.12,1270,60497,weatherReport,"Winds today du SO au NO, currently blowing presque calme to the NW."
1765-08-09 14:00,45.1833,-32.97,1270,60498,weatherReport,"Winds today du ONO au SE, currently blowing presque calme to the SE."
1765-08-10 14:00,46.5167,-30.47,1270,60499,weatherReport,"Winds today du SE au SSE, currently blowing bon petite frais to the SSE."
1765-08-11 14:00,46.9667,-27.4367,1270,60500,weatherReport,"Winds today du SSE au S, currently blowing bon petite frais to the S."
1765-08-12 14:00,46.8667,-26.3533,1270,60501,weatherReport,"Winds today du NE au E, currently blowing calme to the E."
1765-08-13 14:00,47.7167,-23.4367,1270,60502,weatherReport,"Winds today du SE au S, currently blowing bon petite frais to the S."
1765-08-14 13:00,47.75,-20.92,1270,60503,weatherReport,"Winds today du S au SE, currently blowing presque calme to the SE."
1765-08-15 13:00,47.8167,-18.3033,1270,60504,weatherReport,"Winds today du NO au NNO, currently blowing petite frais to the NNW."
1765-08-16 13:00,47.9833,-16.1033,1270,60505,weatherReport,"Winds today du NNO au N, currently blowing presque calme to the N."
1765-08-17 13:00,48.2333,-15.67,1270,60506,weatherReport,"Winds today du S au SE, currently blowing calme to the SE."
1765-08-18 13:00,48.4167,-15.0033,1270,60507,weatherReport,"Winds today du S au NO, currently blowing calme to the NW."
1765-08-19 13:00,48.8667,-14.3367,1270,60508,weatherReport,"Winds today du SE au E, currently blowing calme to the E."
1765-08-20 13:00,49.1667,-13.5867,1270,60509,weatherReport,"Winds today du ESE au SE, currently blowing calme to the SE."
1765-08-21 13:00,48.8667,-13.6033,1270,60510,weatherReport,"Winds today du ESE au SE, currently blowing calme to the SE."
